TRBV12-5*01,TRBV30*02,56
TRBV13*01,TRBV30*02,55
TRBV13*02,TRBV30*02,55
TRBV14*01,TRBV30*02,52
TRBV14*02,TRBV30*02,52
TRBV15*01,TRBV30*02,56
TRBV15*02,TRBV30*02,56
TRBV15*03,TRBV30*02,56
TRBV16*01,TRBV30*02,59
TRBV16*02,TRBV30*02,55
TRBV16*03,TRBV30*02,59
TRBV17*01,TRBV30*02,56
TRBV18*01,TRBV30*02,52
TRBV19*01,TRBV30*02,55
TRBV19*02,TRBV30*02,55
TRBV19*03,TRBV30*02,55
TRBV2*01,TRBV30*02,56
TRBV2*02,TRBV30*02,56
TRBV2*03,TRBV30*02,56
TRBV20-1*01,TRBV30*02,60
TRBV20-1*02,TRBV30*02,60
TRBV20-1*03,TRBV30*02,60
TRBV20-1*04,TRBV30*02,60
TRBV20-1*05,TRBV30*02,60
TRBV20-1*06,TRBV30*02,60
TRBV20-1*07,TRBV30*02,60
TRBV20/OR9-2*01,TRBV30*02,56
TRBV20/OR9-2*02,TRBV30*02,56
TRBV20/OR9-2*03,TRBV30*02,56
TRBV21-1*01,TRBV30*02,58
TRBV21/OR9-2*01,TRBV30*02,51
TRBV23-1*01,TRBV30*02,54
TRBV23/OR9-2*01,TRBV30*02,54
TRBV23/OR9-2*02,TRBV30*02,54
TRBV24-1*01,TRBV30*02,55
TRBV24/OR9-2*01,TRBV30*02,55
TRBV25-1*01,TRBV30*02,51
TRBV26*01,TRBV30*02,52
TRBV26/OR9-2*01,TRBV30*02,52
TRBV26/OR9-2*02,TRBV30*02,52
TRBV27*01,TRBV30*02,49
TRBV28*01,TRBV30*02,50
TRBV29-1*01,TRBV30*02,55
TRBV29-1*02,TRBV30*02,55
TRBV29-1*03,TRBV30*02,55
TRBV29/OR9-2*01,TRBV30*02,55
TRBV29/OR9-2*02,TRBV30*02,55
TRBV3-1*01,TRBV30*02,56
TRBV3-1*02,TRBV30*02,55
TRBV3-2*01,TRBV30*02,56
TRBV3-2*02,TRBV30*02,56
TRBV3-2*03,TRBV30*02,56
TRBV30*01,TRBV30*02,0
TRBV30*02,TRBV30*02,0
TRBV30*04,TRBV30*02,5
TRBV30*05,TRBV30*02,0
TRBV4-1*01,TRBV30*02,56
TRBV4-1*02,TRBV30*02,56
TRBV4-2*01,TRBV30*02,56
TRBV4-2*02,TRBV30*02,56
TRBV4-3*01,TRBV30*02,56
TRBV4-3*02,TRBV30*02,56
TRBV4-3*03,TRBV30*02,56
TRBV4-3*04,TRBV30*02,56
TRBV5-1*01,TRBV30*02,57
TRBV5-1*02,TRBV30*02,57
TRBV5-3*01,TRBV30*02,53
TRBV5-3*02,TRBV30*02,53
TRBV5-4*01,TRBV30*02,59
TRBV5-4*02,TRBV30*02,59
TRBV5-4*03,TRBV30*02,59
TRBV5-4*04,TRBV30*02,43
TRBV5-5*01,TRBV30*02,58
TRBV5-5*02,TRBV30*02,58
TRBV5-5*03,TRBV30*02,58
TRBV5-6*01,TRBV30*02,59
TRBV5-7*01,TRBV30*02,58
TRBV5-8*01,TRBV30*02,58
TRBV5-8*02,TRBV30*02,58
TRBV6-1*01,TRBV30*02,49
TRBV6-2*01,TRBV30*02,46
TRBV6-3*01,TRBV30*02,46
TRBV6-4*01,TRBV30*02,56
TRBV6-4*02,TRBV30*02,56
TRBV6-5*01,TRBV30*02,48
TRBV6-6*01,TRBV30*02,48
TRBV6-6*02,TRBV30*02,48
TRBV6-6*03,TRBV30*02,48
TRBV6-6*04,TRBV30*02,48
TRBV6-6*05,TRBV30*02,48
TRBV6-7*01,TRBV30*02,52
TRBV6-8*01,TRBV30*02,56
TRBV6-9*01,TRBV30*02,52
TRBV7-1*01,TRBV30*02,54
TRBV7-2*01,TRBV30*02,56
TRBV7-2*02,TRBV30*02,54
TRBV7-2*03,TRBV30*02,54
TRBV7-2*04,TRBV30*02,56
TRBV7-3*01,TRBV30*02,50
TRBV7-3*02,TRBV30*02,50
TRBV7-3*03,TRBV30*02,50
TRBV7-3*04,TRBV30*02,50
TRBV7-3*05,TRBV30*02,50
TRBV7-4*01,TRBV30*02,50
TRBV7-6*01,TRBV30*02,53
TRBV7-6*02,TRBV30*02,53
TRBV7-7*01,TRBV30*02,53
TRBV7-7*02,TRBV30*02,53
TRBV7-8*01,TRBV30*02,53
TRBV7-8*02,TRBV30*02,53
TRBV7-8*03,TRBV30*02,53
TRBV7-9*01,TRBV30*02,55
TRBV7-9*02,TRBV30*02,55
TRBV7-9*03,TRBV30*02,55
TRBV7-9*04,TRBV30*02,55
TRBV7-9*05,TRBV30*02,55
TRBV7-9*06,TRBV30*02,55
TRBV7-9*07,TRBV30*02,47
TRBV9*01,TRBV30*02,55
TRBV9*02,TRBV30*02,55
TRBV9*03,TRBV30*02,55
TRBV1*01,TRBV30*04,46
TRBV10-1*01,TRBV30*04,44
TRBV10-1*02,TRBV30*04,44
TRBV10-2*01,TRBV30*04,54
TRBV10-2*02,TRBV30*04,54
TRBV10-3*01,TRBV30*04,47
TRBV10-3*02,TRBV30*04,47
TRBV10-3*03,TRBV30*04,47
TRBV10-3*04,TRBV30*04,47
TRBV11-1*01,TRBV30*04,59
TRBV11-2*01,TRBV30*04,59
TRBV11-2*02,TRBV30*04,59
TRBV11-2*03,TRBV30*04,59
TRBV11-3*01,TRBV30*04,59
TRBV11-3*02,TRBV30*04,59
TRBV11-3*03,TRBV30*04,59
TRBV12-1*01,TRBV30*04,55
TRBV12-2*01,TRBV30*04,56
TRBV12-3*01,TRBV30*04,52
TRBV12-4*01,TRBV30*04,53
TRBV12-4*02,TRBV30*04,53
TRBV12-5*01,TRBV30*04,56
TRBV13*01,TRBV30*04,55
TRBV13*02,TRBV30*04,55
TRBV14*01,TRBV30*04,53
TRBV14*02,TRBV30*04,53
TRBV15*01,TRBV30*04,56
TRBV15*02,TRBV30*04,56
TRBV15*03,TRBV30*04,56
TRBV16*01,TRBV30*04,59
TRBV16*02,TRBV30*04,55
TRBV16*03,TRBV30*04,59
TRBV17*01,TRBV30*04,56
TRBV18*01,TRBV30*04,52
TRBV19*01,TRBV30*04,51
TRBV19*02,TRBV30*04,51
TRBV19*03,TRBV30*04,51
TRBV2*01,TRBV30*04,56
TRBV2*02,TRBV30*04,56
TRBV2*03,TRBV30*04,56
TRBV20-1*01,TRBV30*04,60
TRBV20-1*02,TRBV30*04,60
TRBV20-1*03,TRBV30*04,60
TRBV20-1*04,TRBV30*04,60
TRBV20-1*05,TRBV30*04,60
TRBV20-1*06,TRBV30*04,60
TRBV20-1*07,TRBV30*04,60
TRBV20/OR9-2*01,TRBV30*04,56
TRBV20/OR9-2*02,TRBV30*04,56
TRBV20/OR9-2*03,TRBV30*04,56
TRBV21-1*01,TRBV30*04,58
TRBV21/OR9-2*01,TRBV30*04,51
TRBV23-1*01,TRBV30*04,54
TRBV23/OR9-2*01,TRBV30*04,54
TRBV23/OR9-2*02,TRBV30*04,54
TRBV24-1*01,TRBV30*04,51
TRBV24/OR9-2*01,TRBV30*04,51
TRBV25-1*01,TRBV30*04,51
TRBV26*01,TRBV30*04,52
TRBV26/OR9-2*01,TRBV30*04,52
TRBV26/OR9-2*02,TRBV30*04,52
TRBV27*01,TRBV30*04,49
TRBV28*01,TRBV30*04,50
TRBV29-1*01,TRBV30*04,55
TRBV29-1*02,TRBV30*04,55
TRBV29-1*03,TRBV30*04,55
TRBV29/OR9-2*01,TRBV30*04,55
TRBV29/OR9-2*02,TRBV30*04,55
TRBV3-1*01,TRBV30*04,56
TRBV3-1*02,TRBV30*04,55
TRBV3-2*01,TRBV30*04,56
TRBV3-2*02,TRBV30*04,56
TRBV3-2*03,TRBV30*04,56
TRBV30*01,TRBV30*04,5
TRBV30*02,TRBV30*04,5
TRBV30*04,TRBV30*04,0
TRBV30*05,TRBV30*04,5
TRBV4-1*01,TRBV30*04,56
TRBV4-1*02,TRBV30*04,56
TRBV4-2*01,TRBV30*04,56
TRBV4-2*02,TRBV30*04,56
TRBV4-3*01,TRBV30*04,56
TRBV4-3*02,TRBV30*04,56
TRBV4-3*03,TRBV30*04,56
TRBV4-3*04,TRBV30*04,56
TRBV5-1*01,TRBV30*04,57
TRBV5-1*02,TRBV30*04,57
TRBV5-3*01,TRBV30*04,53
TRBV5-3*02,TRBV30*04,53
TRBV5-4*01,TRBV30*04,57
TRBV5-4*02,TRBV30*04,57
TRBV5-4*03,TRBV30*04,57
TRBV5-4*04,TRBV30*04,41
TRBV5-5*01,TRBV30*04,56
TRBV5-5*02,TRBV30*04,56
TRBV5-5*03,TRBV30*04,56
TRBV5-6*01,TRBV30*04,57
TRBV5-7*01,TRBV30*04,56
TRBV5-8*01,TRBV30*04,56
TRBV5-8*02,TRBV30*04,56
TRBV6-1*01,TRBV30*04,49
TRBV6-2*01,TRBV30*04,47
TRBV6-3*01,TRBV30*04,47
TRBV6-4*01,TRBV30*04,56
TRBV6-4*02,TRBV30*04,56
TRBV6-5*01,TRBV30*04,49
TRBV6-6*01,TRBV30*04,49
TRBV6-6*02,TRBV30*04,49
TRBV6-6*03,TRBV30*04,49
TRBV6-6*04,TRBV30*04,49
TRBV6-6*05,TRBV30*04,49
TRBV6-7*01,TRBV30*04,53
TRBV6-8*01,TRBV30*04,56
TRBV6-9*01,TRBV30*04,53
TRBV7-1*01,TRBV30*04,54
TRBV7-2*01,TRBV30*04,56
TRBV7-2*02,TRBV30*04,54
TRBV7-2*03,TRBV30*04,54
TRBV7-2*04,TRBV30*04,56
TRBV7-3*01,TRBV30*04,50
TRBV7-3*02,TRBV30*04,50
TRBV7-3*03,TRBV30*04,50
TRBV7-3*04,TRBV30*04,50
TRBV7-3*05,TRBV30*04,50
TRBV7-4*01,TRBV30*04,50
TRBV7-6*01,TRBV30*04,53
TRBV7-6*02,TRBV30*04,53
TRBV7-7*01,TRBV30*04,53
TRBV7-7*02,TRBV30*04,53
TRBV7-8*01,TRBV30*04,53
TRBV7-8*02,TRBV30*04,53
TRBV7-8*03,TRBV30*04,53
TRBV7-9*01,TRBV30*04,55
TRBV7-9*02,TRBV30*04,55
TRBV7-9*03,TRBV30*04,55
TRBV7-9*04,TRBV30*04,55
TRBV7-9*05,TRBV30*04,55
TRBV7-9*06,TRBV30*04,55
TRBV7-9*07,TRBV30*04,47
TRBV9*01,TRBV30*04,53
TRBV9*02,TRBV30*04,53
TRBV9*03,TRBV30*04,53
TRBV1*01,TRBV30*05,46
TRBV10-1*01,TRBV30*05,48
TRBV10-1*02,TRBV30*05,48
TRBV10-2*01,TRBV30*05,54
TRBV10-2*02,TRBV30*05,54
TRBV10-3*01,TRBV30*05,51
TRBV10-3*02,TRBV30*05,51
TRBV10-3*03,TRBV30*05,51
TRBV10-3*04,TRBV30*05,51
TRBV11-1*01,TRBV30*05,59
TRBV11-2*01,TRBV30*05,59
TRBV11-2*02,TRBV30*05,59
TRBV11-2*03,TRBV30*05,59
TRBV11-3*01,TRBV30*05,59
TRBV11-3*02,TRBV30*05,59
TRBV11-3*03,TRBV30*05,59
TRBV12-1*01,TRBV30*05,55
TRBV12-2*01,TRBV30*05,56
TRBV12-3*01,TRBV30*05,52
TRBV12-4*01,TRBV30*05,53
TRBV12-4*02,TRBV30*05,53
TRBV12-5*01,TRBV30*05,56
TRBV13*01,TRBV30*05,55
TRBV13*02,TRBV30*05,55
TRBV14*01,TRBV30*05,52
TRBV14*02,TRBV30*05,52
TRBV15*01,TRBV30*05,56
TRBV15*02,TRBV30*05,56
TRBV15*03,TRBV30*05,56
TRBV16*01,TRBV30*05,59
TRBV16*02,TRBV30*05,55
TRBV16*03,TRBV30*05,59
TRBV17*01,TRBV30*05,56
TRBV18*01,TRBV30*05,52
TRBV19*01,TRBV30*05,55
TRBV19*02,TRBV30*05,55
TRBV19*03,TRBV30*05,55
TRBV2*01,TRBV30*05,56
TRBV2*02,TRBV30*05,56
TRBV2*03,TRBV30*05,56
TRBV20-1*01,TRBV30*05,60
TRBV20-1*02,TRBV30*05,60
TRBV20-1*03,TRBV30*05,60
TRBV20-1*04,TRBV30*05,60
TRBV20-1*05,TRBV30*05,60
TRBV20-1*06,TRBV30*05,60
TRBV20-1*07,TRBV30*05,60
TRBV20/OR9-2*01,TRBV30*05,56
TRBV20/OR9-2*02,TRBV30*05,56
TRBV20/OR9-2*03,TRBV30*05,56
TRBV21-1*01,TRBV30*05,58
TRBV21/OR9-2*01,TRBV30*05,51
TRBV23-1*01,TRBV30*05,54
TRBV23/OR9-2*01,TRBV30*05,54
TRBV23/OR9-2*02,TRBV30*05,54
TRBV24-1*01,TRBV30*05,55
TRBV24/OR9-2*01,TRBV30*05,55
TRBV25-1*01,TRBV30*05,51
TRBV26*01,TRBV30*05,52
TRBV26/OR9-2*01,TRBV30*05,52
TRBV26/OR9-2*02,TRBV30*05,52
TRBV27*01,TRBV30*05,49
TRBV28*01,TRBV30*05,50
TRBV29-1*01,TRBV30*05,55
TRBV29-1*02,TRBV30*05,55
TRBV29-1*03,TRBV30*05,55
TRBV29/OR9-2*01,TRBV30*05,55
TRBV29/OR9-2*02,TRBV30*05,55
TRBV3-1*01,TRBV30*05,56
TRBV3-1*02,TRBV30*05,55
TRBV3-2*01,TRBV30*05,56
TRBV3-2*02,TRBV30*05,56
TRBV3-2*03,TRBV30*05,56
TRBV30*01,TRBV30*05,0
TRBV30*02,TRBV30*05,0
TRBV30*04,TRBV30*05,5
TRBV30*05,TRBV30*05,0
TRBV4-1*01,TRBV30*05,56
TRBV4-1*02,TRBV30*05,56
TRBV4-2*01,TRBV30*05,56
TRBV4-2*02,TRBV30*05,56
TRBV4-3*01,TRBV30*05,56
TRBV4-3*02,TRBV30*05,56
TRBV4-3*03,TRBV30*05,56
TRBV4-3*04,TRBV30*05,56
TRBV5-1*01,TRBV30*05,57
TRBV5-1*02,TRBV30*05,57
TRBV5-3*01,TRBV30*05,53
TRBV5-3*02,TRBV30*05,53
TRBV5-4*01,TRBV30*05,59
TRBV5-4*02,TRBV30*05,59
TRBV5-4*03,TRBV30*05,59
TRBV5-4*04,TRBV30*05,43
TRBV5-5*01,TRBV30*05,58
TRBV5-5*02,TRBV30*05,58
TRBV5-5*03,TRBV30*05,58
TRBV5-6*01,TRBV30*05,59
TRBV5-7*01,TRBV30*05,58
TRBV5-8*01,TRBV30*05,58
TRBV5-8*02,TRBV30*05,58
TRBV6-1*01,TRBV30*05,49
TRBV6-2*01,TRBV30*05,46
TRBV6-3*01,TRBV30*05,46
TRBV6-4*01,TRBV30*05,56
TRBV6-4*02,TRBV30*05,56
TRBV6-5*01,TRBV30*05,48
TRBV6-6*01,TRBV30*05,48
TRBV6-6*02,TRBV30*05,48
TRBV6-6*03,TRBV30*05,48
TRBV6-6*04,TRBV30*05,48
TRBV6-6*05,TRBV30*05,48
TRBV6-7*01,TRBV30*05,52
TRBV6-8*01,TRBV30*05,56
TRBV6-9*01,TRBV30*05,52
TRBV7-1*01,TRBV30*05,54
TRBV7-2*01,TRBV30*05,56
TRBV7-2*02,TRBV30*05,54
TRBV7-2*03,TRBV30*05,54
TRBV7-2*04,TRBV30*05,56
TRBV7-3*01,TRBV30*05,50
TRBV7-3*02,TRBV30*05,50
TRBV7-3*03,TRBV30*05,50
TRBV7-3*04,TRBV30*05,50
TRBV7-3*05,TRBV30*05,50
TRBV7-4*01,TRBV30*05,50
TRBV7-6*01,TRBV30*05,53
TRBV7-6*02,TRBV30*05,53
TRBV7-7*01,TRBV30*05,53
TRBV7-7*02,TRBV30*05,53
TRBV7-8*01,TRBV30*05,53
TRBV7-8*02,TRBV30*05,53
TRBV7-8*03,TRBV30*05,53
TRBV7-9*01,TRBV30*05,55
TRBV7-9*02,TRBV30*05,55
TRBV7-9*03,TRBV30*05,55
TRBV7-9*04,TRBV30*05,55
TRBV7-9*05,TRBV30*05,55
TRBV7-9*06,TRBV30*05,55
TRBV7-9*07,TRBV30*05,47
TRBV9*01,TRBV30*05,55
TRBV9*02,TRBV30*05,55
TRBV9*03,TRBV30*05,55
TRBV1*01,TRBV4-1*01,39
TRBV10-1*01,TRBV4-1*01,54
TRBV10-1*02,TRBV4-1*01,55
TRBV10-2*01,TRBV4-1*01,56
TRBV10-2*02,TRBV4-1*01,56
TRBV10-3*01,TRBV4-1*01,51
TRBV10-3*02,TRBV4-1*01,51
TRBV10-3*03,TRBV4-1*01,51
TRBV10-3*04,TRBV4-1*01,51
TRBV11-1*01,TRBV4-1*01,48
TRBV11-2*01,TRBV4-1*01,52
TRBV11-2*02,TRBV4-1*01,52
TRBV11-2*03,TRBV4-1*01,52
TRBV11-3*01,TRBV4-1*01,47
TRBV11-3*02,TRBV4-1*01,47
TRBV11-3*03,TRBV4-1*01,47
TRBV12-1*01,TRBV4-1*01,40
TRBV12-2*01,TRBV4-1*01,38
TRBV12-3*01,TRBV4-1*01,38
TRBV12-4*01,TRBV4-1*01,39
TRBV12-4*02,TRBV4-1*01,39
TRBV12-5*01,TRBV4-1*01,40
TRBV13*01,TRBV4-1*01,55
TRBV13*02,TRBV4-1*01,55
TRBV14*01,TRBV4-1*01,48
TRBV14*02,TRBV4-1*01,48
TRBV15*01,TRBV4-1*01,40
TRBV15*02,TRBV4-1*01,40
TRBV15*03,TRBV4-1*01,40
TRBV16*01,TRBV4-1*01,43
TRBV16*02,TRBV4-1*01,39
TRBV16*03,TRBV4-1*01,43
TRBV17*01,TRBV4-1*01,36
TRBV18*01,TRBV4-1*01,46
TRBV19*01,TRBV4-1*01,54
TRBV19*02,TRBV4-1*01,54
TRBV19*03,TRBV4-1*01,54
TRBV2*01,TRBV4-1*01,45
TRBV2*02,TRBV4-1*01,45
TRBV2*03,TRBV4-1*01,45
TRBV20-1*01,TRBV4-1*01,53
TRBV20-1*02,TRBV4-1*01,53
TRBV20-1*03,TRBV4-1*01,53
TRBV20-1*04,TRBV4-1*01,53
TRBV20-1*05,TRBV4-1*01,53
TRBV20-1*06,TRBV4-1*01,53
TRBV20-1*07,TRBV4-1*01,53
TRBV20/OR9-2*01,TRBV4-1*01,52
TRBV20/OR9-2*02,TRBV4-1*01,52
TRBV20/OR9-2*03,TRBV4-1*01,52
TRBV21-1*01,TRBV4-1*01,43
TRBV21/OR9-2*01,TRBV4-1*01,41
TRBV23-1*01,TRBV4-1*01,41
TRBV23/OR9-2*01,TRBV4-1*01,42
TRBV23/OR9-2*02,TRBV4-1*01,41
TRBV24-1*01,TRBV4-1*01,51
TRBV24/OR9-2*01,TRBV4-1*01,51
TRBV25-1*01,TRBV4-1*01,51
TRBV26*01,TRBV4-1*01,55
TRBV26/OR9-2*01,TRBV4-1*01,51
TRBV26/OR9-2*02,TRBV4-1*01,51
TRBV27*01,TRBV4-1*01,54
TRBV28*01,TRBV4-1*01,50
TRBV29-1*01,TRBV4-1*01,53
TRBV29-1*02,TRBV4-1*01,53
TRBV29-1*03,TRBV4-1*01,53
TRBV29/OR9-2*01,TRBV4-1*01,53
TRBV29/OR9-2*02,TRBV4-1*01,53
TRBV3-1*01,TRBV4-1*01,37
TRBV3-1*02,TRBV4-1*01,39
TRBV3-2*01,TRBV4-1*01,34
TRBV3-2*02,TRBV4-1*01,35
TRBV3-2*03,TRBV4-1*01,35
TRBV30*01,TRBV4-1*01,56
TRBV30*02,TRBV4-1*01,56
TRBV30*04,TRBV4-1*01,56
TRBV30*05,TRBV4-1*01,56
TRBV4-1*01,TRBV4-1*01,0
TRBV4-1*02,TRBV4-1*01,0
TRBV4-2*01,TRBV4-1*01,24
TRBV4-2*02,TRBV4-1*01,24
TRBV4-3*01,TRBV4-1*01,21
TRBV4-3*02,TRBV4-1*01,21
TRBV4-3*03,TRBV4-1*01,21
TRBV4-3*04,TRBV4-1*01,21
TRBV5-1*01,TRBV4-1*01,37
TRBV5-1*02,TRBV4-1*01,37
TRBV5-3*01,TRBV4-1*01,45
TRBV5-3*02,TRBV4-1*01,45
TRBV5-4*01,TRBV4-1*01,46
TRBV5-4*02,TRBV4-1*01,46
TRBV5-4*03,TRBV4-1*01,46
TRBV5-4*04,TRBV4-1*01,38
TRBV5-5*01,TRBV4-1*01,46
TRBV5-5*02,TRBV4-1*01,46
TRBV5-5*03,TRBV4-1*01,50
TRBV5-6*01,TRBV4-1*01,46
TRBV5-7*01,TRBV4-1*01,48
TRBV5-8*01,TRBV4-1*01,49
TRBV5-8*02,TRBV4-1*01,49
TRBV6-1*01,TRBV4-1*01,46
TRBV6-2*01,TRBV4-1*01,52
TRBV6-3*01,TRBV4-1*01,52
TRBV6-4*01,TRBV4-1*01,46
TRBV6-4*02,TRBV4-1*01,46
TRBV6-5*01,TRBV4-1*01,53
TRBV6-6*01,TRBV4-1*01,53
TRBV6-6*02,TRBV4-1*01,53
TRBV6-6*03,TRBV4-1*01,53
TRBV6-6*04,TRBV4-1*01,53
TRBV6-6*05,TRBV4-1*01,53
TRBV6-7*01,TRBV4-1*01,47
TRBV6-8*01,TRBV4-1*01,50
TRBV6-9*01,TRBV4-1*01,49
TRBV7-1*01,TRBV4-1*01,42
TRBV7-2*01,TRBV4-1*01,44
TRBV7-2*02,TRBV4-1*01,44
TRBV7-2*03,TRBV4-1*01,44
TRBV7-2*04,TRBV4-1*01,44
TRBV7-3*01,TRBV4-1*01,40
TRBV7-3*02,TRBV4-1*01,40
TRBV7-3*03,TRBV4-1*01,40
TRBV7-3*04,TRBV4-1*01,40
TRBV7-3*05,TRBV4-1*01,40
TRBV7-4*01,TRBV4-1*01,45
TRBV7-6*01,TRBV4-1*01,33
TRBV7-6*02,TRBV4-1*01,33
TRBV7-7*01,TRBV4-1*01,38
TRBV7-7*02,TRBV4-1*01,38
TRBV7-8*01,TRBV4-1*01,39
TRBV7-8*02,TRBV4-1*01,39
TRBV7-8*03,TRBV4-1*01,39
TRBV7-9*01,TRBV4-1*01,45
TRBV7-9*02,TRBV4-1*01,45
TRBV7-9*03,TRBV4-1*01,45
TRBV7-9*04,TRBV4-1*01,45
TRBV7-9*05,TRBV4-1*01,41
TRBV7-9*06,TRBV4-1*01,41
TRBV7-9*07,TRBV4-1*01,37
TRBV9*01,TRBV4-1*01,54
TRBV9*02,TRBV4-1*01,54
TRBV9*03,TRBV4-1*01,54
TRBV1*01,TRBV4-1*02,39
TRBV10-1*01,TRBV4-1*02,54
TRBV10-1*02,TRBV4-1*02,55
TRBV10-2*01,TRBV4-1*02,56
TRBV10-2*02,TRBV4-1*02,56
TRBV10-3*01,TRBV4-1*02,51
TRBV10-3*02,TRBV4-1*02,51
TRBV10-3*03,TRBV4-1*02,51
TRBV10-3*04,TRBV4-1*02,51
TRBV11-1*01,TRBV4-1*02,48
TRBV11-2*01,TRBV4-1*02,52
TRBV11-2*02,TRBV4-1*02,52
TRBV11-2*03,TRBV4-1*02,52
TRBV11-3*01,TRBV4-1*02,47
TRBV11-3*02,TRBV4-1*02,47
TRBV11-3*03,TRBV4-1*02,47
TRBV12-1*01,TRBV4-1*02,40
TRBV12-2*01,TRBV4-1*02,38
TRBV12-3*01,TRBV4-1*02,38
TRBV12-4*01,TRBV4-1*02,39
TRBV12-4*02,TRBV4-1*02,39
TRBV12-5*01,TRBV4-1*02,40
TRBV13*01,TRBV4-1*02,55
TRBV13*02,TRBV4-1*02,55
TRBV14*01,TRBV4-1*02,48
TRBV14*02,TRBV4-1*02,48
TRBV15*01,TRBV4-1*02,40
TRBV15*02,TRBV4-1*02,40
TRBV15*03,TRBV4-1*02,40
TRBV16*01,TRBV4-1*02,43
TRBV16*02,TRBV4-1*02,39
TRBV16*03,TRBV4-1*02,43
TRBV17*01,TRBV4-1*02,36
TRBV18*01,TRBV4-1*02,46
TRBV19*01,TRBV4-1*02,54
TRBV19*02,TRBV4-1*02,54
TRBV19*03,TRBV4-1*02,54
TRBV2*01,TRBV4-1*02,45
TRBV2*02,TRBV4-1*02,45
TRBV2*03,TRBV4-1*02,45
TRBV20-1*01,TRBV4-1*02,53
TRBV20-1*02,TRBV4-1*02,53
TRBV20-1*03,TRBV4-1*02,53
TRBV20-1*04,TRBV4-1*02,53
TRBV20-1*05,TRBV4-1*02,53
TRBV20-1*06,TRBV4-1*02,53
TRBV20-1*07,TRBV4-1*02,53
TRBV20/OR9-2*01,TRBV4-1*02,52
TRBV20/OR9-2*02,TRBV4-1*02,52
TRBV20/OR9-2*03,TRBV4-1*02,52
TRBV21-1*01,TRBV4-1*02,43
TRBV21/OR9-2*01,TRBV4-1*02,41
TRBV23-1*01,TRBV4-1*02,41
TRBV23/OR9-2*01,TRBV4-1*02,42
TRBV23/OR9-2*02,TRBV4-1*02,41
TRBV24-1*01,TRBV4-1*02,51
TRBV24/OR9-2*01,TRBV4-1*02,51
TRBV25-1*01,TRBV4-1*02,51
TRBV26*01,TRBV4-1*02,55
TRBV26/OR9-2*01,TRBV4-1*02,51
TRBV26/OR9-2*02,TRBV4-1*02,51
TRBV27*01,TRBV4-1*02,54
TRBV28*01,TRBV4-1*02,50
TRBV29-1*01,TRBV4-1*02,53
TRBV29-1*02,TRBV4-1*02,53
TRBV29-1*03,TRBV4-1*02,53
TRBV29/OR9-2*01,TRBV4-1*02,53
TRBV29/OR9-2*02,TRBV4-1*02,53
TRBV3-1*01,TRBV4-1*02,37
TRBV3-1*02,TRBV4-1*02,39
TRBV3-2*01,TRBV4-1*02,34
TRBV3-2*02,TRBV4-1*02,35
TRBV3-2*03,TRBV4-1*02,35
TRBV30*01,TRBV4-1*02,56
TRBV30*02,TRBV4-1*02,56
TRBV30*04,TRBV4-1*02,56
TRBV30*05,TRBV4-1*02,56
TRBV4-1*01,TRBV4-1*02,0
TRBV4-1*02,TRBV4-1*02,0
TRBV4-2*01,TRBV4-1*02,24
TRBV4-2*02,TRBV4-1*02,24
TRBV4-3*01,TRBV4-1*02,21
TRBV4-3*02,TRBV4-1*02,21
TRBV4-3*03,TRBV4-1*02,21
TRBV4-3*04,TRBV4-1*02,21
TRBV5-1*01,TRBV4-1*02,37
TRBV5-1*02,TRBV4-1*02,37
TRBV5-3*01,TRBV4-1*02,45
TRBV5-3*02,TRBV4-1*02,45
TRBV5-4*01,TRBV4-1*02,46
TRBV5-4*02,TRBV4-1*02,46
TRBV5-4*03,TRBV4-1*02,46
TRBV5-4*04,TRBV4-1*02,38
TRBV5-5*01,TRBV4-1*02,46
TRBV5-5*02,TRBV4-1*02,46
TRBV5-5*03,TRBV4-1*02,50
TRBV5-6*01,TRBV4-1*02,46
TRBV5-7*01,TRBV4-1*02,48
TRBV5-8*01,TRBV4-1*02,49
TRBV5-8*02,TRBV4-1*02,49
TRBV6-1*01,TRBV4-1*02,46
TRBV6-2*01,TRBV4-1*02,52
TRBV6-3*01,TRBV4-1*02,52
TRBV6-4*01,TRBV4-1*02,46
TRBV6-4*02,TRBV4-1*02,46
TRBV6-5*01,TRBV4-1*02,53
TRBV6-6*01,TRBV4-1*02,53
TRBV6-6*02,TRBV4-1*02,53
TRBV6-6*03,TRBV4-1*02,53
TRBV6-6*04,TRBV4-1*02,53
TRBV6-6*05,TRBV4-1*02,53
TRBV6-7*01,TRBV4-1*02,47
TRBV6-8*01,TRBV4-1*02,50
TRBV6-9*01,TRBV4-1*02,49
TRBV7-1*01,TRBV4-1*02,42
TRBV7-2*01,TRBV4-1*02,44
TRBV7-2*02,TRBV4-1*02,44
TRBV7-2*03,TRBV4-1*02,44
TRBV7-2*04,TRBV4-1*02,44
TRBV7-3*01,TRBV4-1*02,40
TRBV7-3*02,TRBV4-1*02,40
TRBV7-3*03,TRBV4-1*02,40
TRBV7-3*04,TRBV4-1*02,40
TRBV7-3*05,TRBV4-1*02,40
TRBV7-4*01,TRBV4-1*02,45
TRBV7-6*01,TRBV4-1*02,33
TRBV7-6*02,TRBV4-1*02,33
TRBV7-7*01,TRBV4-1*02,38
TRBV7-7*02,TRBV4-1*02,38
